ID_again,City,lat,lon,status,DC_Title,DC_Creator,DC_Description
578,"Rhinelander, WI, USA",45.644155,-89.400934,success,Scotch hornpipe,"Leizime Brusoe's Orchestra| Brusoe, Leizime, b. 1870?: Violin| McLain, Robert, b. 1916?: Clarinet| Wyss, Walter, b. 1911?: String bass| Olson, Emery, b. 1891?: Accordion",Old time dance music| Arrangements made by ear. Brusoe cannot read notes - McLain and Wyss are blind and the accordion player doen't use notes (although he could read).
579,"Darlington, WI, USA",42.682928,-90.115182,success,Sehnsucht nach der Heimat,"Taschek, Richard, b. 1891?| Zenz, Laura, b. 1895?",Austrian
580,"Hayward, WI, USA",46.008889,-91.482601,success,Shanghai rooster,"Williams, Adolf, b. 1885?",Lumberjack
581,"Pickett, WI, USA",43.911389,-88.729722,success,Shani bach,"Williams, John| unidentified vocal group","Welsh folk song| Last verse: Your voice is like an old cow when it is mooing, or like a blind dog when he has lost the way."
582,"Marion, WI, USA",44.673553,-88.889653,success,Shanty boy and the farmer,"Mills, Charles, b. 1861?",Lumberjack| The performer knows many songs but unfortunately cannot carry a tune. The others have been taken on the typewriter (bawdy).
583,"Coloma, WI, USA",44.032518,-89.52108,success,Shanty boy of the big Eau Claire,"Christian, John",Only one verse of the song was known by the singer.
585,"Hancock, WI, USA",44.13365,-89.521554,success,Shantyman's life,"Humphries, Henry, b. 1865?",Lumberjack song
586,"Rhinelander, WI, USA",45.644155,-89.400934,success,Shantyman's life,"Noyer, Emery De, b. 1878?",Lumberjack
587,"Hayward, WI, USA",46.008889,-91.482601,success,Shantyman's life,"Ring, Charles b. 1883?","Lumberjack| Mr. Ring went to work in the woods when he was 13 (1896) driving oxen.| His mother ""learnt him this song."" He says this song was written on the St. Croix River.| [3 performances] The last cut should in after the verse ""at nine-o-clock."""
588,"Pearson, WI, USA",45.364167,-89.016389,success,Ship set sail for North America,"Jacobs, Ollie, b. 1862?",Kentucky folk
589,"Millville, WI, USA",43.01865,-90.93917,success,Ship that never returned,"Brown, Noble B., b. 1885?","Seaman's song| Mr. Brown learned this song from his mother, who was of Holland Dutch and Scotch extraction, and lived near Millsville. His father was English."
590,"Millville, WI, USA",43.01865,-90.93917,success,Ship was becalmed in a tropical sea,"Brown, Noble B., b. 1885?","Sea chantey| Mr. Brown learned this song aboard a sailing ship; he was around Cape Horn three times on a sailing vessel.| Mr. Brown was becalmed three weeks on the Atlantic. They caught rain water for fresh water. A sailing ship was not supposed to leave port without 2 years provision.| The first time he rounded Cape Horn the wind changed and threw them into a trough of sea. The lee rail was under water, and they had to shift the cargo to one side of the ship. The captain and mate were so frightened that they cried. The boatswain took charge of the ship, the sailors ""boxed the yards,"" and not one man was lost."
591,"Mayville, WI, USA",43.498983,-88.548322,success,Shir dreizig Jahre bist du alt,"Fischer, Ella Mittelstaedt, b. 1877?",German
592,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Shoshone buffalo dance,"Paytiamo, James, b. 1896?",James Paytiamo also known as Flaming Arrow
593,"White Lake, WI, USA",45.160727,-88.772136,success,Shots echoing round the mountain,"Royce, Luther, b. 1913?","Kentucky feud ballad| [This song is] from a collection ""on old pieces of paper in hand writin'"" from his grandmother.| This song originated in Kentucky about a feud in Tennessee."
594,"Millville, WI, USA",43.01865,-90.93917,success,Sic 'em Jack - Now he's sorry that he spoke,"Brown, Noble B., b. 1885?",Miscellaneous
595,"Rhinelander, WI, USA",45.644155,-89.400934,success,Sicilian circle,"Brusoe, Leizime, b. 1870?",Old time fiddler tune
596,"Beloit, WI, USA",42.510674,-89.033751,success,Signora Fortuna,"DeNoto, Mrs. b. 1922?","Italian| The man goes to Madame Fate and tells her that he once had a beautiful sweetheart who left him. He once had a home, but the wind took it and he had nothing left. As he is walking down the road towards home, he meets a bent figure with white hair, and recognizes her as his mother. He tells her that this is the best fortune (fate) of any person in the world."
598,"Mukwonago, WI, USA",42.862336,-88.323693,success,Singing school,"Lobdell, Hamilton, b. 1854?",Mr. Lobdell used to attend singing school as a boy. This is one of the songs that grew up about the singing school.
599,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Sioux war song,"Hawkins, James| Hawkins, James, Mrs.","Sioux| 1942.| No words at first. Note that the woman's voice enters after the man's. This is typical.| ""There's war all over and all the Indians are all going. That's what our President sais.""| Old melody, new words for World War II."
600,"Monroe, WI, USA",42.597234,-89.645995,success,Six kings' daughters,"Dietz, Charles, b. 1871?","English| See ""Song catcher [of southern mountains].""| Child ballad #4."
601,"Blair, WI, USA",44.296263,-91.225443,success,SjÃ¦re sjÃ¦re havre,"Everson, Alice, b. 1891?","Norwegian| [This] song is a game, played with a partner."
602,"Madison, WI, USA",43.081309,-89.395609,success,Sleepy time gal,"Huber, Hans, b. 1901?","Early American| Mr. Huber is playing on a concert zither with amplification attachment, although this is not being used during the recording."
603,"Stevens Point, WI, USA",44.51956,-89.573683,success,Smert komara,"Bartosz, Adam, b. 1895?","Ukrainian| The story is so popular that there is a Polish version too - a little different melody.| A noise came from the forest - it happened that a mosquito fell from an oak tree and broke his back and Mrs. Mosquito flew out and asked if she should bring a doctor or a druggist. He said, ""No, bring me a priest. I am ready to die."" He died - they buried him under a walnut tree. The people were sorry for him but later decided it was well he had died for he was always biting people's noses.| (In the Polish version, six wolves came to eat his body but Mrs. Mosquito was so brave she chased them away.)"
604,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Snake dance,"Sheka, Bernard, b. 1934?",Winnebago| Bernard sings and plays the water drum.
605,"Rhinelander, WI, USA",45.644155,-89.400934,success,Snow dear,"Noyer, Emery De, b. 1878?","Popular tune, played on harmonica| Recorded at Mr. De Noyer's insistance: A popular tune he used to play as a blind one-arm lumberjack camp entertainer."
606,"Millville, WI, USA",43.01865,-90.93917,success,"So merry, so merry are we","Brown, Noble B., b. 1885?",Sea chantey
607,"Madison, WI, USA",43.081309,-89.395609,success,So reiten die Herren,"Meyer, Caspar A.,  b. 1861?","German nursery song| Mr. Meyer's mother came from Wurtemburg, his father form Baden-Baden."
608,"Marion, WI, USA",44.673553,-88.889653,success,Sockery's cat,"Robinson, Charles, b. 1865?",A recitative of the type which was sometimes used in lumber camp entertainment.| Biog: Former lumberjack. Taught school when the German settlers first came after the Civil War.| There is a series of Sockery's stuff (all German dialects) in print.
609,"Somerset, WI, USA",45.130029,-92.676858,success,Soldier song,"Phaneuf, Rosa Marrisette, b. 1881?","Canadian French| A soldier returns from war and asks his mother for shelter. She doesn't recognize him, but tells him he may stay and occupy her son's room. Next morning at breakfast he throws himself in his mother's arms and tells her he is her son.| Mrs. Phaneuf learned this song from her uncle, Mr. Frank Bernier."
610,"Blair, WI, USA",44.296263,-91.225443,success,Solung visa,"Everson, Alice, b. 1891?","Norwegian| This ballad tells the life of the Solungs, in Norway.| Each line ends with ""fallera,"" a nonsense syllable meaning the same as ""tra la la."""
611,"Rhinelander, WI, USA",45.644155,-89.400934,success,"Some of my own composin', a hornpipe","Brusoe, Leizime, b. 1870?","Old time fiddler tune| According to Mr. Brusoe, a quadrille is composed of five tunes: four changes and the breakdown. This number of his own composition is the breakdown, or fifth part of the quadrille. See record [AFS 4189 B1] for the four changes of the quadrille which the breakdown would precede the breakdown.| He would play this a little slower for the actual dance.| It was over ten years ago that someone at radio station WGN set this number, one of Mr. Brusoe's own compositions, in music notation. Mr. Brusoe produced the music for me (he can't read a note) and it was interesting to discover as I followed the score that there was not one single departure even after this period of more than ten years--Robert F. Dravies."""
612,"Kenosha, WI, USA",42.584327,-87.841871,success,Sona la mezza natte,"Ruffalo, Irene","Italian| This song comes from south Italy, Naples."
613,"Darlington, WI, USA",42.682928,-90.115182,success,"Spin, spin, spin","Taschek, Richard, b. 1891?| Zenz, Laura, b. 1895?","Austrian| The girl spins as her mother tells her to, but the bridegroom she is hoping for never comes."
614,"Superior, WI, USA",46.705622,-92.101588,success,"Spinn, spinn","Ostrom, John G.: Voice|  Lundholm, E. H.: Piano","Swedish folk song| These songs can be found in Sveriges skÃ¶naste folkwisor och fosterlandsÃ¥snger, Chicago, 1910, Svenska-American Vorlag."
615,"Madison, WI, USA",43.081309,-89.395609,success,Springar #1,"Quisling, Dagny Veum, b. 1871?","Norwegian folk instrument| Played on Hardanger violin| Mrs. Quisling was born in Norway, came to this country at the age of 22. The springar is a running dance. Her tuning of the instrument was Bâ™­, Eâ™­, Bâ™­, Fâ™¯."
616,"Madison, WI, USA",43.081309,-89.395609,success,Springar #2,"Quisling, Dagny Veum, b. 1871?",Norwegian folk instrument| Played on Hardanger violin
617,"Rice Lake, WI, USA",45.503769,-91.740829,success,Springar,"Rindlisbacher, Otto, b. 1901?",Norwegian| Played on Hardanger violin
618,"Lancaster, WI, USA",42.846347,-90.707772,success,Square-dance call #2,"Muench, John, b. 1885?: Caller| Weide, Ralph: Accordion","American| This call uses the tune ""Turkey in the straw.""| Mr. Ralph Weide is playing the accordion."
619,"Lancaster, WI, USA",42.846347,-90.707772,success,Square-dance call,"Muench, John, b. 1885?: Caller| Weide, Ralph: Accordion","American| This call uses the tune, ""Pop goes the weasel.""| Mr. Ralph Weide is playing the accordion."
620,"Lancaster, WI, USA",42.846347,-90.707772,success,Square-dance call,"Muench, John, b. 1885?: Caller| Weide, Ralph: Accordion","American| The tune, ""Little brown jug"" is used for this call.| Mr. Ralph Weide is playing the accordion."
621,"Lancaster, WI, USA",42.846347,-90.707772,success,Square-dance call,"Muench, John, b. 1885?: Caller| Weide, Ralph: Accordion","American| The call is given here to the tune ""Over the ocean wave.""| Mr. Ralph Weide is playing the accordion."
622,"Fort Atkinson, WI, USA",42.932551,-88.838673,success,Square-dance call,"Bicknell, Ray, b. 1866?","The call, repeated on the record for the two couples, is actually repeated four times, so that each couple in the square leads the dancing once.| Mr. Bicknell called for dances about 50 years ago, and says he used to call for 5 hours straight withour repeating a 'change."
623,"Fort Atkinson, WI, USA",42.932551,-88.838673,success,Square-dance call,"Bicknell, Ray, b. 1866?",
624,"Fort Atkinson, WI, USA",42.932551,-88.838673,success,Square-dance call,"Bicknell, Ray, b. 1866?","Mr. Bicknell made a mistake on the call for the first couple, forgetting the sashay step.| In Mr. Bicknell's system of calling, the 1st and 2nd couples are the head couple and the couple opposite, e.g. north and south. The 3rd and 4th couples are then east and west. The ""first four"" refers to the head couple and the couple opposite. The ""first two"" is the lady in the head couple and the gentleman of the opposite couple."
626,"Mayville, WI, USA",43.498983,-88.548322,success,Steh ich am Fenster Mittenacht,"Fischer, Ella Mittelstaedt, b. 1877?",German (Schlitz Palm Garten song)
627,"Prairie du Chien, WI, USA",43.042549,-91.141425,success,StojÃ© hruska sirem poli visek seji zelena,"Stevens, Frank, Mrs., b. 1886?: Voice| Pinz, John, b. 1886?: Accordion","Bohemian| About a pear tree that stands in the midst of the field. Under the tree stands the sweetheart, she is broken hearted.| Often used during the marriage festivals. A soldier going to war."
628,"Hancock, WI, USA",44.13365,-89.521554,success,Story of Harry Bale,"Humphries, Henry, b. 1865?",Lumberjack song
629,"Kenosha, WI, USA",42.584327,-87.841871,success,Street cry and Holland scissors grinder,"Enhoff, Rika Tuinstra",
630,"Millville, WI, USA",43.01865,-90.93917,success,"Strike up the band, here comes a sailor","Brown, Noble B., b. 1885?","Sea chantey| This is a whaler's song, sung in parts. It sounds like a ""popular"" song, that was popular with sailors."
631,"Sheboygan, WI, USA",43.756279,-87.723689,success,Subatos vakareli,"Baranoucky, Ruth| Skeris, Stell| Belekevich, Ann| Girdaukas, Edward| Aldakauskas, George| Skeris, Alexander F.| Aldakauskas, Mary| Zupancich, Agnes| Aldakauskas, Lucia| Abromaitis, John","Lithuanian| Performers, Lithuanian Group [from the Church of the Immaculate Conception]| ""Saturday night I saddled my black horse| Lyra, lyra (like tra la la)| Black horse saddled, to a girl I rode, Lyra etc.| I rode a hundred miles and I came to a green forest, Lyra etc.| In that green forest was a striped bird that sang like a cuckoo| 'Bird, why are you singing so sadly?'| The bird answered that the girl I was going to see had died, Lyra etc.| My love died and I won't get another like her, Lylia etc."""
632,"Wisconsin Dells, WI, USA",43.628055,-89.771693,success,Sun dance #1,"Hawkins, James| Hawkins, James, Mrs.","Sioux| In the old days the Sioux danced from the rising of the sun till sunset. Two gashes were cut in the breast, and a chord of sinew tied to a stick was tied through the gashes. The last gashing was about 1878. They danced all day long at the sun, with no water."
